Dependents,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Loan_Status,Credit_History,Education_Not Graduate,Gender_Male,Married_Yes,Property_Area_Semiurban,Property_Area_Urban,Self_Employed_Yes
3.0,0.3919491691736946,1.0741071207856425,1.8301563676445258,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,-0.3371620980921823,-1.0147543185608885,-0.7847452366314555,0.1097393512473466,0,1.0,True,False,False,False,False,False
1.0,-0.6335631550620198,0.9440094952834666,0.4853498283025926,0.1097393512473466,0,0.0,False,True,True,False,False,False
0.0,0.1739222607671107,-1.0147543185608885,-1.33262938228928,-2.2220171479164783,1,1.0,False,True,True,True,False,False
0.0,0.44723055110760795,-1.0147543185608885,0.23631158027630866,0.1097393512473466,1,1.0,False,True,False,False,True,False
0.0,-0.9792399609726634,1.0797726372060434,1.282272221986701,0.1097393512473466,0,0.0,True,False,True,True,False,False
3.0,-1.1714950863481768,-1.0147543185608885,0.04953289425659571,0.1097393512473466,0,0.0,True,False,False,False,True,False
2.0,-0.10743088975055405,-1.0147543185608885,-0.06253431735523206,0.1097393512473466,1,1.0,True,True,True,True,False,False
0.0,-1.1727512106239912,0.8492700326245902,-0.6602261126183135,0.1097393512473466,0,0.0,False,True,True,False,True,False
0.0,4.253285777487156,-1.0147543185608885,0.04953289425659571,0.1097393512473466,0,1.0,False,True,True,False,False,False
0.0,-0.9856217250985305,-1.0147543185608885,-0.6851299374209419,0.1097393512473466,0,0.0,False,False,False,True,False,False
2.0,-0.3760985956310534,1.1000161302950136,-0.9590720102498542,0.1097393512473466,1,1.0,False,True,True,False,True,True
0.0,1.9024682908405457,0.907641920553142,2.4527519877102355,0.1097393512473466,0,1.0,False,False,False,False,False,False
0.0,-0.13804153923027512,-1.0147543185608885,-0.3862840397894012,0.1097393512473466,1,1.0,False,False,False,True,False,False
2.0,-0.27016323331847997,-1.0147543185608885,-1.1583026086708814,0.1097393512473466,0,0.0,False,True,False,False,False,False
0.0,-0.9856217250985305,-1.0147543185608885,-0.6851299374209419,0.1097393512473466,0,0.0,False,False,False,True,False,False
0.0,0.2858638821909157,-1.0147543185608885,0.16160010586842347,0.1097393512473466,0,1.0,True,True,True,False,False,False
0.0,0.07353113872451461,-1.0147543185608885,0.6845804267236197,0.1097393512473466,1,1.0,True,False,False,False,False,False
0.0,-0.19879875916791376,1.0740252807133956,1.3818875211972148,0.1097393512473466,1,1.0,False,True,True,False,False,False
1.0,-0.5856328634846242,0.9338077272272559,-0.08743814215786046,3.761590799673231,1,1.0,False,True,True,True,False,False
0.0,-0.8378216435858464,0.936604803346466,-0.5606108134078,0.1097393512473466,0,0.0,False,False,False,False,True,False
3.0,-0.3371620980921823,1.0128204986833889,-0.08743814215786046,0.1097393512473466,0,0.0,False,True,True,False,False,False
1.0,1.85742287900746,0.9323977858460096,1.3818875211972148,-2.2220171479164783,1,1.0,False,True,True,False,True,True
0.0,-1.0809778409404855,0.774588274912748,-1.9054173527497331,0.1097393512473466,1,1.0,False,True,True,True,False,False
3.0,0.23479868770914647,-1.0147543185608885,-0.7847452366314555,0.1097393512473466,0,0.0,True,True,True,True,False,False
0.0,0.7030195189975778,-1.0147543185608885,0.8340033755393901,0.1097393512473466,0,1.0,True,True,True,False,True,False
0.0,-1.1677308263463555,1.687965809470847,-0.9092643606445975,0.1097393512473466,0,1.0,False,True,False,False,True,False
0.0,0.7658307547688851,-1.0147543185608885,0.16160010586842347,0.1097393512473466,0,1.0,True,True,False,False,False,False
0.0,0.2066459835308754,0.9437389873396803,1.4565989956051,0.1097393512473466,0,1.0,False,True,False,True,False,False
3.0,-0.705711888087576,0.8950525528904306,1.1577530979735593,0.1097393512473466,0,1.0,True,True,True,False,False,False
0.0,0.3290334514682854,-1.0147543185608885,0.1366962810657951,0.1097393512473466,1,1.0,False,False,False,False,False,False
0.0,-0.7835529932070063,-1.0147543185608885,-0.759841411828827,3.761590799673231,0,1.0,False,True,False,True,False,False
0.0,-0.8748165452583228,1.0040707691775046,0.23631158027630866,0.1097393512473466,1,1.0,False,True,True,False,True,False
1.0,0.5144391193574828,0.8352586967845563,1.0830416235656741,0.1097393512473466,1,1.0,False,True,True,False,False,False
0.0,-0.5271853828308873,0.907641920553142,-0.6602261126183135,3.761590799673231,0,0.0,True,True,True,False,True,False
0.0,0.06660105188841499,1.0076907885779443,-0.41118786459202955,0.1097393512473466,0,1.0,False,True,True,False,True,False
0.0,-1.067123805197919,-1.0147543185608885,0.04953289425659571,0.1097393512473466,0,1.0,True,True,False,False,True,False
0.0,0.06660105188841499,1.0076907885779443,-0.41118786459202955,0.1097393512473466,0,1.0,False,False,True,False,True,False
0.0,-1.1847188330667353,0.9372993805154639,-0.9092643606445975,0.1097393512473466,1,1.0,False,True,True,False,True,False
0.0,0.7247492306604422,-1.0147543185608885,2.278425214091837,0.1097393512473466,0,0.0,True,True,True,False,False,False
0.0,-0.7835529932070063,-1.0147543185608885,-0.759841411828827,3.761590799673231,0,1.0,False,True,False,True,False,False
2.0,-1.1434116101636809,0.9382686715767334,-0.7349375870261987,0.1097393512473466,1,1.0,True,True,True,True,False,True
0.0,-0.2374077329780796,-1.0147543185608885,-2.528012972815443,-2.456426531430302,1,1.0,True,True,False,True,False,False
0.0,-0.44639795811107125,-1.0147543185608885,-1.3077255574866518,0.1097393512473466,0,1.0,False,True,False,False,True,False
0.0,-0.2914310341487596,0.9077974240601284,-0.311572565381516,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,-0.5222854811944949,1.071557982609492,0.04953289425659571,0.1097393512473466,0,0.0,True,True,True,False,True,False
2.0,-0.3649240534702057,0.9143973088810778,0.5849651275131061,0.1097393512473466,0,0.0,False,True,True,False,False,False
1.0,-0.30690540222236534,0.8247654987020187,0.0868886314605383,0.1097393512473466,1,1.0,False,True,True,False,False,True
0.0,-0.6678596507924288,-1.0147543185608885,-1.1583026086708814,0.1097393512473466,0,0.0,True,False,False,False,True,False
0.0,-0.44019949846118206,-1.0147543185608885,-1.382437031894537,0.1097393512473466,0,0.0,False,False,False,False,True,False
1.0,-1.7707852569984865,1.0619619818115442,-0.41118786459202955,0.1097393512473466,0,1.0,False,True,True,False,True,True
1.0,-0.07709643182266439,-1.0147543185608885,-1.9054173527497331,-1.7655357168632428,1,1.0,False,True,True,False,True,False
1.0,-0.002213132545630381,1.0901304644003786,1.8550601924471541,0.1097393512473466,0,1.0,False,True,True,False,True,False
2.0,-1.4753956647671813,0.9390966166471787,1.0083301491577887,0.1097393512473466,0,1.0,False,False,True,False,True,False
0.0,-0.19835762685515346,1.0198760200882762,1.1577530979735593,0.1097393512473466,0,1.0,False,True,True,False,True,False
0.0,0.02431895129423787,-1.0147543185608885,-0.36138021498677275,0.1097393512473466,0,1.0,False,False,False,True,False,False
0.0,-1.1904096400208521,1.0543036341672536,-0.8345528862367122,0.1097393512473466,0,0.0,True,True,True,False,True,False
0.0,-1.1119880445432675,0.934930183065968,-1.9054173527497331,0.1097393512473466,1,1.0,False,True,False,True,False,False
0.0,1.164415780037771,-1.0147543185608885,1.6807334188287555,0.1097393512473466,0,1.0,False,False,False,False,False,True
0.0,-0.3288813641220197,-1.0147543185608885,0.012177157052653119,0.1097393512473466,0,1.0,False,True,False,True,False,False
1.0,0.3080833368323878,-1.0147543185608885,0.04953289425659571,0.1097393512473466,0,0.0,False,True,True,False,False,False
0.0,-0.15106047428984837,0.702193498603744,0.8340033755393901,0.1097393512473466,1,1.0,False,True,True,False,True,False
1.0,-0.7303592889977552,-1.0147543185608885,0.8340033755393901,0.1097393512473466,0,1.0,False,False,False,False,True,False
0.0,-0.5271853828308873,0.907641920553142,-0.6602261126183135,3.761590799673231,0,0.0,True,True,True,False,True,False
0.0,-0.7256224356383827,1.0962122122576088,0.9585224995525321,-2.2220171479164783,0,0.0,True,True,True,False,False,True
0.0,-0.10314189274268055,0.7175399935212435,-0.36138021498677275,0.1097393512473466,1,1.0,False,True,True,True,False,False
1.0,-0.15280019331005043,-1.0147543185608885,-0.36138021498677275,0.1097393512473466,1,1.0,False,False,False,False,False,False
0.0,1.206880574192861,0.7779454774461209,1.207560747578816,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,-0.876485378788441,1.1643359159776994,-0.6602261126183135,0.1097393512473466,1,1.0,False,False,True,True,False,False
2.0,0.6915920030153739,-1.0147543185608885,1.9546754916576679,-1.7655357168632428,0,1.0,False,True,True,True,False,True
1.0,-0.4969361858584676,0.9533036579112023,-0.3862840397894012,-2.2220171479164783,0,0.0,False,True,False,False,True,False
0.0,0.5389919085015794,0.9727691968096298,1.207560747578816,0.1097393512473466,0,1.0,False,True,True,False,False,False
0.0,-0.7303592889977552,0.9431971228733249,-0.2617649157762592,0.1097393512473466,0,0.0,True,True,True,True,False,False
0.0,-1.2755700070327725,1.1273939795983925,1.8550601924471541,0.1097393512473466,0,0.0,True,True,True,True,False,False
2.0,-0.35332651505274715,0.9440094952834666,-0.36138021498677275,0.1097393512473466,0,0.0,True,True,True,False,False,False
1.0,-0.6427362608900522,0.8875981582036011,1.5811181196182418,0.1097393512473466,0,1.0,True,True,False,True,False,True
0.0,-0.13241577363399573,1.084767815559259,0.385734529092079,-2.2220171479164783,1,1.0,False,True,True,False,False,False
0.0,0.5100905496825173,-1.0147543185608885,-0.037630492552603666,0.1097393512473466,1,1.0,False,True,True,False,False,False
3.0,-0.44639795811107125,1.1346203348998136,1.332079871591958,-1.0129582224241247,0,0.0,False,True,True,True,False,False
0.0,0.3290334514682854,-1.0147543185608885,-0.5855146382104283,0.1097393512473466,0,0.0,False,False,False,True,False,False
0.0,-1.0177796990081258,1.1399425971099626,0.8340033755393901,0.1097393512473466,1,1.0,False,True,True,True,False,True
0.0,1.130663582298703,-1.0147543185608885,-0.16214961656574564,0.1097393512473466,0,1.0,True,True,False,False,False,False
2.0,2.3553154023207346,-1.0147543185608885,1.5064066452103566,-2.2220171479164783,1,1.0,False,True,True,False,True,False
0.0,-0.45021871959871596,-1.0147543185608885,-0.6602261126183135,0.1097393512473466,1,1.0,False,False,False,True,False,False
1.0,-1.140312124888694,-1.0147543185608885,-1.6314752799208208,0.1097393512473466,0,1.0,False,True,True,False,False,False
3.0,0.8337637871430512,-1.0147543185608885,0.7592919011315049,-2.2220171479164783,1,1.0,False,True,True,False,False,False
2.0,-0.6647712266030719,-1.0147543185608885,-0.5108031638025431,0.1097393512473466,0,0.0,False,True,True,True,False,True
1.0,-0.002213132545630381,1.0901304644003786,1.8550601924471541,0.1097393512473466,0,1.0,False,True,True,False,True,False
3.0,-0.3371620980921823,1.0128204986833889,-0.08743814215786046,0.1097393512473466,0,0.0,False,True,True,False,False,False
1.0,1.4245894228420628,-1.0147543185608885,0.634772777118363,-1.0129582224241247,0,0.0,False,True,True,True,False,False
3.0,-0.5095836970499381,1.013234801867742,0.7841957259341333,0.1097393512473466,0,0.0,False,True,True,True,False,False
2.0,-0.9038966449873178,-1.0147543185608885,-0.3364763901841444,0.1097393512473466,0,1.0,True,True,True,False,False,False
1.0,-0.1255047468092786,-1.0147543185608885,-1.4820523311050504,0.1097393512473466,0,1.0,False,True,True,False,True,False
0.0,-0.7835529932070063,-1.0147543185608885,-1.4820523311050504,0.1097393512473466,1,1.0,False,False,False,False,True,False
0.0,2.164671500910291,-1.0147543185608885,-1.0835911342629962,0.1097393512473466,0,1.0,False,True,False,False,True,True
2.0,0.822348186617746,0.775366883169817,1.5064066452103566,0.1097393512473466,0,1.0,True,True,True,False,False,True
0.0,-0.19835762685515346,1.0198760200882762,1.1577530979735593,0.1097393512473466,0,1.0,False,True,True,False,True,False
3.0,-1.1714950863481768,-1.0147543185608885,0.04953289425659571,0.1097393512473466,0,0.0,True,False,False,False,True,False
0.0,-0.8187012381296758,-1.0147543185608885,-1.2828217326840232,0.1097393512473466,0,1.0,False,True,False,False,True,False
1.0,2.2283373158297075,-1.0147543185608885,1.7305410684340123,0.1097393512473466,0,1.0,False,True,False,True,False,False
0.0,-1.3889911371195922,0.9276897910379297,-0.5855146382104283,0.1097393512473466,0,0.0,False,False,False,True,False,False
0.0,-0.7980968832453539,0.9338077272272559,0.8090995507367617,0.1097393512473466,0,1.0,False,True,True,False,False,False
2.0,-0.27016323331847997,-1.0147543185608885,-1.1583026086708814,0.1097393512473466,0,0.0,False,True,False,False,False,False
0.0,-0.21959951806736452,1.1957432510038148,1.5064066452103566,0.1097393512473466,1,1.0,False,True,False,True,False,False
3.0,0.045318321872988926,-1.0147543185608885,-0.6602261126183135,0.1097393512473466,1,1.0,False,True,True,False,True,False
0.0,-1.1570986984019278,1.0458651403870076,-0.311572565381516,0.1097393512473466,0,1.0,False,True,False,False,False,False
0.0,0.22699999913258512,-1.0147543185608885,0.28611922988156546,0.1097393512473466,0,1.0,True,True,True,False,True,True
0.0,0.23596707536316847,-1.0147543185608885,0.7841957259341333,3.761590799673231,1,1.0,False,True,True,True,False,False
0.0,-0.27377328924272587,0.8580814823278796,-1.780898228736591,0.1097393512473466,0,1.0,False,True,True,False,False,False
3.0,-0.3681791358549925,0.9756566538308814,0.0868886314605383,0.1097393512473466,1,1.0,True,True,True,True,False,True
0.0,1.9024682908405457,0.907641920553142,2.4527519877102355,0.1097393512473466,0,1.0,False,False,False,False,False,False
0.0,-0.2494839527006173,1.1513047775399965,0.1366962810657951,-2.2220171479164783,0,0.0,False,True,True,False,False,False
1.0,0.3080833368323878,-1.0147543185608885,0.04953289425659571,0.1097393512473466,0,0.0,False,True,True,False,False,False
0.0,-0.2868940678944552,-1.0147543185608885,-1.257917907881395,0.1097393512473466,0,0.0,False,False,False,False,True,False
0.0,-0.310100709688278,-1.0147543185608885,-2.528012972815443,-2.456426531430302,1,1.0,False,True,True,True,False,True
0.0,3.3784631933874496,-1.0147543185608885,1.6309257692234986,0.1097393512473466,0,0.0,False,True,False,False,True,True
1.0,1.4245894228420628,-1.0147543185608885,0.634772777118363,-1.0129582224241247,0,0.0,False,True,True,True,False,False
0.0,-0.25396813580432165,-1.0147543185608885,-0.759841411828827,0.1097393512473466,0,1.0,False,True,False,False,True,False
3.0,0.3027320029107042,-1.0147543185608885,0.03708098185528151,0.1097393512473466,0,1.0,True,True,True,True,False,False
0.0,-0.15193021976487395,0.8774880174846514,-0.06253431735523206,-1.0129582224241247,1,1.0,True,True,True,True,False,False
2.0,-0.48676003743653273,0.9758958292854379,-0.012726667749975273,0.1097393512473466,1,1.0,True,True,True,False,True,False
0.0,-0.8675973016620181,0.8971667193862419,0.1366962810657951,0.1097393512473466,1,1.0,True,True,False,True,False,False
0.0,0.6388970087128605,-1.0147543185608885,0.04953289425659571,0.1097393512473466,1,1.0,False,True,False,False,True,False
1.0,0.22231287855383974,-1.0147543185608885,-1.1333987838682529,0.1097393512473466,0,1.0,False,False,False,True,False,False
0.0,-0.3288813641220197,-1.0147543185608885,0.012177157052653119,0.1097393512473466,0,1.0,False,True,False,True,False,False
2.0,3.4361650268703956,0.7789697735884149,0.5849651275131061,0.1097393512473466,1,1.0,False,True,True,False,False,True
1.0,0.22231287855383974,-1.0147543185608885,-1.1333987838682529,0.1097393512473466,0,1.0,False,False,False,True,False,False
0.0,-0.4070388178903083,-1.0147543185608885,1.0830416235656741,0.1097393512473466,0,1.0,False,True,True,False,False,False
0.0,1.4346033687881594,-1.0147543185608885,0.8340033755393901,0.1097393512473466,0,1.0,False,True,True,True,False,False
2.0,-0.3247491737203355,-1.0147543185608885,0.28611922988156546,0.1097393512473466,0,1.0,False,False,False,False,True,False
3.0,-0.28145823095439554,-1.0147543185608885,-1.1333987838682529,-2.2220171479164783,0,1.0,True,True,True,False,False,False
2.0,-0.8881974220654469,0.8342282915040917,-0.037630492552603666,0.1097393512473466,0,0.0,True,True,True,False,False,False
0.0,-0.2054228978475276,-1.0147543185608885,-0.8345528862367122,0.1097393512473466,1,1.0,False,False,False,False,False,False
1.0,1.9024682908405457,-1.0147543185608885,0.7094842515262482,0.1097393512473466,0,1.0,False,True,True,False,False,True
0.0,-1.74968147864002,1.2171465323144879,2.22861756448658,0.1097393512473466,1,1.0,False,True,True,False,False,False
0.0,-0.5478547026986148,1.051283036395401,0.1117924562631667,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,-1.1181164308715126,1.1956920716639392,-1.4820523311050504,0.1097393512473466,0,1.0,False,True,False,False,False,False
3.0,0.23479868770914647,-1.0147543185608885,-0.7847452366314555,0.1097393512473466,0,0.0,True,True,True,True,False,False
0.0,-0.9792399609726634,1.0797726372060434,1.282272221986701,0.1097393512473466,0,0.0,True,False,True,True,False,False
2.0,-0.3247491737203355,-1.0147543185608885,0.28611922988156546,0.1097393512473466,0,1.0,False,False,False,False,True,False
0.0,0.05310961176715043,-1.0147543185608885,0.23631158027630866,0.1097393512473466,0,0.0,False,False,False,True,False,False
0.0,-1.0587298922765558,0.9456266399172737,-1.3077255574866518,0.1097393512473466,1,1.0,False,True,False,False,True,False
0.0,-1.1904096400208521,1.0543036341672536,-0.8345528862367122,0.1097393512473466,0,0.0,True,True,True,False,True,False
0.0,0.2973730668796131,-1.0147543185608885,0.0868886314605383,0.1097393512473466,1,0.0,False,True,False,False,False,False
0.0,0.8615049046268806,-1.0147543185608885,-0.5357069886051715,0.1097393512473466,0,0.0,False,True,False,False,False,False
0.0,0.7885955200125085,1.1602602846664318,2.0542907908681816,0.1097393512473466,0,0.0,False,True,False,False,False,False
0.0,0.05310961176715043,-1.0147543185608885,0.23631158027630866,0.1097393512473466,0,0.0,False,False,False,True,False,False
0.0,0.9674857371364017,-1.0147543185608885,0.36083070428945063,0.1097393512473466,1,1.0,False,True,False,False,False,True
1.0,-0.37143763821659703,0.7517795167618899,-0.5357069886051715,-2.52127156931181,1,1.0,False,False,True,True,False,False
1.0,0.22231287855383974,-1.0147543185608885,-1.1333987838682529,0.1097393512473466,0,1.0,False,False,False,True,False,False
3.0,-1.1714950863481768,-1.0147543185608885,0.04953289425659571,0.1097393512473466,0,0.0,True,False,False,False,True,False
0.0,-0.6678596507924288,-1.0147543185608885,-1.1583026086708814,0.1097393512473466,0,0.0,True,False,False,False,True,False
0.0,1.717438137787352,-1.0147543185608885,-1.2828217326840232,-2.2220171479164783,1,1.0,False,True,True,False,True,False
0.0,-1.4296122866370846,-1.0147543185608885,-2.278974724789159,0.1097393512473466,0,1.0,True,True,False,False,True,False
2.0,-1.0485764088373248,0.9022985026560868,-0.3364763901841444,3.761590799673231,1,1.0,False,False,True,True,False,False
0.0,-0.1328481880839641,-1.0147543185608885,-1.257917907881395,0.1097393512473466,1,1.0,False,True,False,True,False,False
2.0,0.09383563398318369,-1.0147543185608885,0.012177157052653119,0.1097393512473466,0,0.0,False,True,True,True,False,False
2.0,1.3353266668587203,-1.0147543185608885,1.8301563676445258,0.1097393512473466,1,1.0,False,True,True,True,False,False
1.0,-0.1255047468092786,-1.0147543185608885,-1.4820523311050504,0.1097393512473466,0,1.0,False,True,True,False,True,False
3.0,-0.3371620980921823,1.0128204986833889,-0.08743814215786046,0.1097393512473466,0,0.0,False,True,True,False,False,False
0.0,0.5890740993032669,1.2229702962000746,1.5064066452103566,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,0.2066459835308754,0.9437389873396803,1.4565989956051,0.1097393512473466,0,1.0,False,True,False,True,False,False
0.0,-0.7980968832453539,0.9338077272272559,0.8090995507367617,0.1097393512473466,0,1.0,False,True,True,False,False,False
0.0,-0.5222854811944949,1.071557982609492,0.04953289425659571,0.1097393512473466,0,0.0,True,True,True,False,True,False
1.0,0.4534883138573907,0.8072683973620871,1.4815028204077283,0.1097393512473466,1,1.0,True,True,True,False,True,False
3.0,0.23479868770914647,-1.0147543185608885,-0.7847452366314555,0.1097393512473466,0,0.0,True,True,True,True,False,False
1.0,0.167183481006921,0.8818202244687424,0.03708098185528151,0.1097393512473466,0,1.0,False,True,True,False,False,False
0.0,-0.9699864806335445,-1.0147543185608885,-1.4073408566971652,0.1097393512473466,1,1.0,True,False,False,True,False,False
0.0,2.4152035115927837,-1.0147543185608885,0.9336186747499037,0.1097393512473466,0,1.0,False,True,False,True,False,False
1.0,-0.4521309145705374,0.9246486394458552,0.3359268794868222,0.1097393512473466,1,1.0,False,True,True,True,False,False
1.0,0.17629767982072309,-1.0147543185608885,-1.1333987838682529,0.1097393512473466,0,1.0,True,False,False,False,False,False
0.0,-0.44353555287543694,1.0618762142825084,0.26121540507893704,0.1097393512473466,1,1.0,False,True,True,False,True,False
1.0,-0.48385893682552783,0.8393398297376685,-0.13724579176311724,0.1097393512473466,0,0.0,False,True,True,True,False,False
0.0,-0.6688898823501374,-1.0147543185608885,-1.4073408566971652,0.1097393512473466,1,1.0,False,True,False,True,False,False
3.0,0.42284036028710115,-1.0147543185608885,-0.8096490614340839,0.1097393512473466,0,1.0,False,True,True,False,True,False
3.0,0.3027320029107042,-1.0147543185608885,0.03708098185528151,0.1097393512473466,0,1.0,True,True,True,True,False,False
0.0,-0.8499116131230359,-1.0147543185608885,-2.0050326519602466,0.1097393512473466,0,1.0,False,False,False,False,False,False
0.0,7.15933470938448,1.1791547423915352,-0.16214961656574564,0.1097393512473466,1,1.0,False,True,True,True,False,True
0.0,-1.1904096400208521,0.8254072157116068,-1.9801288271576183,0.1097393512473466,1,1.0,False,True,False,False,True,False
0.0,-0.8378216435858464,1.121327852742962,0.04953289425659571,-2.2220171479164783,0,1.0,True,True,True,False,True,False
2.0,-0.1580248341234702,1.1073165169029278,2.22861756448658,0.1097393512473466,0,0.0,False,True,True,False,True,False
3.0,-1.1714950863481768,-1.0147543185608885,0.04953289425659571,0.1097393512473466,0,0.0,True,False,False,False,True,False
0.0,0.7192412525680321,1.0198760200882762,1.3818875211972148,0.1097393512473466,0,1.0,False,True,True,False,False,False
0.0,-0.3288813641220197,-1.0147543185608885,0.012177157052653119,0.1097393512473466,0,1.0,False,True,False,True,False,False
3.0,-0.5532923041157134,0.9073306333245819,-1.4073408566971652,-2.2220171479164783,0,0.0,True,True,True,False,True,False
2.0,-2.6910913497462263,1.0527977362457437,-0.7100337622235703,0.1097393512473466,1,1.0,True,False,True,True,False,False
1.0,-0.19439010975063212,1.0535074842734165,0.6098689523157346,0.1097393512473466,0,1.0,False,True,True,True,False,False
0.0,-1.067123805197919,-1.0147543185608885,0.04953289425659571,0.1097393512473466,0,1.0,True,True,False,False,True,False
0.0,0.7247492306604422,-1.0147543185608885,2.278425214091837,0.1097393512473466,0,0.0,True,True,True,False,False,False
1.0,-0.7025812141870205,0.88044178192816,-0.3364763901841444,-2.2220171479164783,0,0.0,True,True,True,False,False,False
0.0,0.167183481006921,-1.0147543185608885,0.16160010586842347,0.1097393512473466,0,0.0,False,False,False,True,False,True
0.0,-0.7835529932070063,-1.0147543185608885,-0.759841411828827,3.761590799673231,0,1.0,False,True,False,True,False,False
1.0,-0.6427362608900522,0.8875981582036011,1.5811181196182418,0.1097393512473466,0,1.0,True,True,False,True,False,True
0.0,1.0782968288785406,-1.0147543185608885,0.03708098185528151,0.1097393512473466,1,1.0,False,True,False,False,True,True
1.0,-0.002213132545630381,1.0901304644003786,1.8550601924471541,0.1097393512473466,0,1.0,False,True,True,False,True,False
2.0,-0.35332651505274715,0.9440094952834666,-0.36138021498677275,0.1097393512473466,0,0.0,True,True,True,False,False,False
0.0,1.0522051400658183,-1.0147543185608885,-1.0586873094603677,0.1097393512473466,1,1.0,False,True,False,True,False,True
0.0,0.3915754793826777,-1.0147543185608885,0.03708098185528151,0.1097393512473466,1,1.0,False,True,False,True,False,True
0.0,1.9024682908405457,0.907641920553142,2.4527519877102355,0.1097393512473466,0,1.0,False,False,False,False,False,False
0.0,-0.43591567622386546,1.0227849923836334,-0.16214961656574564,0.1097393512473466,1,1.0,True,True,False,False,False,False
0.0,1.130663582298703,1.3248155752328283,1.207560747578816,-1.0129582224241247,1,1.0,False,True,True,False,False,False
2.0,-0.39481307882266936,0.5873118831884471,0.21140775547368026,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,-0.258907970793591,1.1419027245920903,0.634772777118363,0.1097393512473466,0,0.0,True,True,True,False,False,False
2.0,-1.0402465807970416,0.9002259566194013,-0.6353222878156851,0.1097393512473466,1,1.0,False,True,True,False,False,False
0.0,0.2858638821909157,-1.0147543185608885,0.16160010586842347,0.1097393512473466,0,1.0,True,True,True,False,False,False
1.0,-0.12895847303974656,-1.0147543185608885,-1.6065714551181924,0.1097393512473466,0,1.0,True,False,False,True,False,True
2.0,0.6915920030153739,-1.0147543185608885,1.9546754916576679,-1.7655357168632428,0,1.0,False,True,True,True,False,True
0.0,1.130663582298703,-1.0147543185608885,-0.16214961656574564,0.1097393512473466,0,1.0,True,True,False,False,False,False
2.0,0.6915920030153739,-1.0147543185608885,1.9546754916576679,-1.7655357168632428,0,1.0,False,True,True,True,False,True
0.0,-0.14367682081244412,-1.0147543185608885,-0.41118786459202955,0.1097393512473466,1,1.0,True,True,False,False,False,False
3.0,-0.5129980401260977,-1.0147543185608885,-0.6851299374209419,0.1097393512473466,1,1.0,False,True,True,False,True,False
0.0,-0.6102544708275927,0.935768845890542,-0.012726667749975273,0.1097393512473466,1,1.0,False,True,False,False,False,False
2.0,-0.35332651505274715,0.9440094952834666,-0.36138021498677275,0.1097393512473466,0,0.0,True,True,True,False,False,False
0.0,-0.7835529932070063,-1.0147543185608885,-0.759841411828827,3.761590799673231,0,1.0,False,True,False,True,False,False
0.0,0.167183481006921,-1.0147543185608885,-1.0586873094603677,0.1097393512473466,0,1.0,False,False,True,False,False,False
1.0,0.8028041184451769,-1.0147543185608885,1.207560747578816,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,-1.1727512106239912,0.8492700326245902,-0.6602261126183135,0.1097393512473466,0,0.0,False,True,True,False,True,False
0.0,0.2066459835308754,0.9437389873396803,1.4565989956051,0.1097393512473466,0,1.0,False,True,False,True,False,False
0.0,-0.24724420121290328,0.8407531765259455,-0.6602261126183135,0.1097393512473466,0,1.0,True,True,False,False,False,False
2.0,-1.4753956647671813,0.9390966166471787,1.0083301491577887,0.1097393512473466,0,1.0,False,False,True,False,True,False
2.0,-0.8881974220654469,0.8342282915040917,-0.037630492552603666,0.1097393512473466,0,0.0,True,True,True,False,False,False
0.0,0.7658307547688851,-1.0147543185608885,0.16160010586842347,0.1097393512473466,0,1.0,True,True,False,False,False,False
0.0,-0.7696218099182598,0.9252306645902658,0.4604460034999642,0.1097393512473466,1,1.0,False,True,False,False,False,False
0.0,0.3758477164277217,-1.0147543185608885,-0.06253431735523206,0.1097393512473466,0,0.0,False,True,False,False,False,False
0.0,0.167183481006921,-1.0147543185608885,-0.36138021498677275,0.1097393512473466,0,1.0,False,False,True,False,False,False
2.0,-0.27016323331847997,-1.0147543185608885,-1.1583026086708814,0.1097393512473466,0,0.0,False,True,False,False,False,False
0.0,2.4152035115927837,-1.0147543185608885,0.9336186747499037,0.1097393512473466,0,1.0,False,True,False,True,False,False
0.0,0.053519202360828494,-1.0147543185608885,-0.2119572661710024,0.1097393512473466,1,1.0,False,True,True,False,True,False
2.0,-1.0713317787282375,0.9011845764053037,-0.3364763901841444,-2.2220171479164783,1,1.0,True,True,True,True,False,False
0.0,-0.5271853828308873,0.907641920553142,-0.6602261126183135,3.761590799673231,0,0.0,True,True,True,False,True,False
0.0,-1.1904096400208521,1.0543036341672536,-0.8345528862367122,0.1097393512473466,0,0.0,True,True,True,False,True,False
0.0,1.9024682908405457,-1.0147543185608885,2.1788099148813234,0.1097393512473466,0,1.0,False,False,False,True,False,False
2.0,-0.5821326298779873,-1.0147543185608885,-2.029936476762875,-2.2220171479164783,0,0.0,True,True,True,False,True,False
